eye_angle,eye_lashes,eye_lid,chin_length,eyebrow_weight,eyebrow_shape,eyebrow_thickness,face_shape,facial_hair,hair,eye_color,face_color,hair_color,glasses,glasses_color,eye_slant,eyebrow_width,eye_eyebrow_distance,filename,csv_file
1,0,1,1,1,3,3,6,14,19,3,10,7,3,3,0,2,0,s5_02397.csv.png,s5_02397.csv
2,1,0,0,0,1,0,5,14,27,4,7,1,5,2,2,1,2,s5_02398.csv.png,s5_02398.csv
0,0,1,0,1,5,3,2,14,46,0,8,2,5,0,1,0,0,s5_02399.csv.png,s5_02399.csv
2,0,0,0,0,8,1,3,9,76,0,10,7,5,3,1,2,2,s5_02400.csv.png,s5_02400.csv
1,1,0,0,0,1,1,5,7,69,3,7,3,5,1,1,1,1,s5_02401.csv.png,s5_02401.csv
0,0,0,0,1,11,0,5,3,64,2,9,8,4,1,1,1,2,s5_02402.csv.png,s5_02402.csv
2,1,1,2,0,6,3,0,14,59,4,7,7,4,2,2,1,2,s5_02403.csv.png,s5_02403.csv
1,1,1,2,0,0,1,3,14,106,1,5,0,3,4,2,0,0,s5_02404.csv.png,s5_02404.csv
0,1,1,1,1,9,3,0,14,85,1,10,9,3,3,0,2,2,s5_02405.csv.png,s5_02405.csv
2,0,0,2,1,13,1,4,14,25,1,7,3,5,3,1,0,0,s5_02406.csv.png,s5_02406.csv
1,0,0,2,1,1,0,6,8,73,3,5,6,3,1,0,2,1,s5_02407.csv.png,s5_02407.csv
2,1,0,2,1,13,0,1,14,38,0,8,1,5,5,2,0,1,s5_02408.csv.png,s5_02408.csv
2,0,1,2,0,8,1,4,14,42,3,10,1,4,5,0,0,0,s5_02409.csv.png,s5_02409.csv
1,1,1,2,0,6,2,6,10,15,4,5,7,4,5,0,1,0,s5_02410.csv.png,s5_02410.csv
1,0,1,2,1,1,2,6,14,3,4,6,3,3,2,1,1,2,s5_02411.csv.png,s5_02411.csv
2,1,1,0,1,3,2,6,9,71,2,5,5,4,4,0,0,1,s5_02412.csv.png,s5_02412.csv
0,0,0,2,0,10,2,6,3,21,3,4,6,3,3,1,1,2,s5_02413.csv.png,s5_02413.csv
2,0,0,0,0,10,1,3,14,91,2,10,5,4,2,2,0,2,s5_02414.csv.png,s5_02414.csv
1,1,0,0,1,8,0,1,14,110,4,10,8,3,2,1,1,1,s5_02415.csv.png,s5_02415.csv
0,0,1,2,0,9,3,5,14,18,0,7,6,3,4,0,1,2,s5_02416.csv.png,s5_02416.csv
2,0,0,2,1,9,1,5,13,16,3,10,2,4,4,2,2,0,s5_02417.csv.png,s5_02417.csv
2,1,1,2,1,13,0,4,10,57,1,8,2,4,2,0,1,0,s5_02418.csv.png,s5_02418.csv
1,1,1,1,1,3,1,4,14,10,3,5,9,3,1,0,2,0,s5_02419.csv.png,s5_02419.csv
1,0,1,1,0,6,0,3,4,83,0,6,4,5,5,0,2,1,s5_02420.csv.png,s5_02420.csv
0,0,1,2,1,11,3,1,14,60,2,4,9,4,5,0,0,2,s5_02421.csv.png,s5_02421.csv
0,0,1,2,0,10,0,1,14,59,4,6,0,4,3,1,0,1,s5_02422.csv.png,s5_02422.csv
1,1,1,1,0,2,2,1,7,108,3,6,8,3,2,1,2,2,s5_02423.csv.png,s5_02423.csv
1,0,1,1,1,1,2,0,14,8,0,10,1,5,4,0,0,2,s5_02424.csv.png,s5_02424.csv
1,1,0,1,0,12,3,4,4,39,3,7,9,5,2,2,2,2,s5_02425.csv.png,s5_02425.csv
0,1,1,2,1,9,0,1,14,29,3,4,3,3,1,0,0,1,s5_02426.csv.png,s5_02426.csv
1,0,0,0,0,13,0,2,8,87,1,9,8,4,3,1,0,0,s5_02427.csv.png,s5_02427.csv
2,0,1,2,1,7,2,6,12,84,4,5,3,5,3,2,2,0,s5_02428.csv.png,s5_02428.csv
2,0,0,0,0,1,3,6,14,93,2,7,3,4,3,0,2,2,s5_02429.csv.png,s5_02429.csv
1,0,0,0,1,12,3,0,14,90,3,4,2,3,3,1,0,0,s5_02430.csv.png,s5_02430.csv
0,0,1,1,1,7,0,0,6,100,1,9,5,4,3,2,0,2,s5_02431.csv.png,s5_02431.csv
2,1,1,2,1,11,3,3,13,99,4,5,4,3,0,2,0,1,s5_02432.csv.png,s5_02432.csv
2,0,0,2,0,1,3,4,2,74,3,9,9,3,1,0,1,0,s5_02433.csv.png,s5_02433.csv
2,0,1,2,0,13,3,4,14,52,0,4,5,3,3,1,0,0,s5_02434.csv.png,s5_02434.csv
1,0,1,0,0,3,0,0,1,107,2,5,9,4,3,1,2,2,s5_02435.csv.png,s5_02435.csv
0,0,1,1,0,13,0,4,3,17,0,4,6,3,6,0,2,1,s5_02436.csv.png,s5_02436.csv
1,1,0,1,0,7,3,6,11,49,4,5,8,3,6,2,1,2,s5_02437.csv.png,s5_02437.csv
2,1,1,0,1,5,2,2,14,100,1,4,1,5,0,0,0,0,s5_02438.csv.png,s5_02438.csv
0,1,1,0,1,0,0,6,0,15,4,4,0,5,4,0,1,1,s5_02439.csv.png,s5_02439.csv
2,0,0,2,0,6,1,4,6,73,3,6,8,4,5,1,1,0,s5_02440.csv.png,s5_02440.csv
0,1,1,1,0,10,2,1,6,56,1,10,8,5,5,0,0,0,s5_02441.csv.png,s5_02441.csv
1,1,0,1,0,7,1,2,13,11,4,9,0,3,4,1,0,0,s5_02442.csv.png,s5_02442.csv
2,0,0,0,0,5,1,5,10,8,3,7,0,5,5,1,0,0,s5_02443.csv.png,s5_02443.csv
2,0,1,0,0,2,1,0,14,91,4,7,6,5,4,0,1,0,s5_02444.csv.png,s5_02444.csv
1,1,0,0,1,9,1,5,14,104,3,6,4,3,4,1,0,0,s5_02445.csv.png,s5_02445.csv
0,1,1,2,0,8,3,1,10,93,3,7,2,4,5,0,2,1,s5_02446.csv.png,s5_02446.csv
1,0,1,2,1,1,2,1,6,37,2,4,9,3,6,1,2,1,s5_02447.csv.png,s5_02447.csv
2,1,1,1,1,10,3,1,14,110,3,5,8,3,3,1,2,0,s5_02448.csv.png,s5_02448.csv
1,0,0,1,1,1,1,6,14,30,1,8,8,5,6,0,1,1,s5_02449.csv.png,s5_02449.csv
2,1,1,0,0,11,1,5,0,91,4,7,3,5,1,2,2,2,s5_02450.csv.png,s5_02450.csv
2,0,0,2,0,6,1,2,14,94,3,7,2,3,5,1,0,1,s5_02451.csv.png,s5_02451.csv
0,0,0,1,0,12,3,3,0,42,3,4,0,4,6,1,0,0,s5_02452.csv.png,s5_02452.csv
0,0,0,0,1,5,3,3,4,101,2,7,3,3,2,2,0,1,s5_02453.csv.png,s5_02453.csv
0,0,0,1,0,4,2,6,14,25,2,10,6,4,5,1,2,2,s5_02454.csv.png,s5_02454.csv
1,1,1,2,1,4,0,4,14,106,0,5,8,5,4,2,0,2,s5_02455.csv.png,s5_02455.csv
2,0,0,1,0,3,2,6,3,32,0,8,4,4,4,0,0,1,s5_02456.csv.png,s5_02456.csv
2,1,0,1,1,0,1,2,14,1,1,9,2,4,3,2,0,2,s5_02457.csv.png,s5_02457.csv
0,0,0,1,0,0,1,3,7,62,2,10,4,4,5,1,2,2,s5_02458.csv.png,s5_02458.csv
2,1,0,2,1,4,1,2,3,71,0,8,3,4,0,0,0,2,s5_02459.csv.png,s5_02459.csv
0,1,0,0,0,13,1,6,14,6,2,5,0,4,2,0,0,2,s5_02460.csv.png,s5_02460.csv
0,1,1,0,1,13,1,2,14,87,3,10,1,4,4,2,0,1,s5_02461.csv.png,s5_02461.csv
0,0,0,1,1,3,3,2,14,92,3,8,5,3,3,1,1,1,s5_02462.csv.png,s5_02462.csv
0,1,0,2,1,9,0,3,3,17,1,8,5,4,5,0,2,2,s5_02463.csv.png,s5_02463.csv
0,1,1,2,1,12,1,5,0,63,4,6,3,4,2,2,0,2,s5_02464.csv.png,s5_02464.csv
1,0,1,0,0,12,3,2,14,89,0,9,5,5,6,1,0,1,s5_02465.csv.png,s5_02465.csv
0,0,1,1,1,13,2,5,14,102,0,9,3,4,6,0,0,1,s5_02466.csv.png,s5_02466.csv
0,1,1,1,0,0,0,6,14,107,0,4,9,4,0,0,0,2,s5_02467.csv.png,s5_02467.csv
2,0,1,2,0,4,3,2,14,70,4,6,4,4,5,2,2,2,s5_02468.csv.png,s5_02468.csv
1,1,1,0,1,7,0,0,14,71,3,8,1,5,0,0,0,2,s5_02469.csv.png,s5_02469.csv
0,1,0,1,1,0,2,0,14,70,2,5,7,3,3,1,1,0,s5_02470.csv.png,s5_02470.csv
0,1,0,2,1,13,0,1,14,59,0,6,0,5,6,1,1,0,s5_02471.csv.png,s5_02471.csv
0,0,1,2,1,5,0,6,14,108,1,6,1,5,1,0,2,0,s5_02472.csv.png,s5_02472.csv
2,1,1,0,0,11,2,0,14,15,2,10,1,4,0,2,1,2,s5_02473.csv.png,s5_02473.csv
2,1,1,2,0,5,1,1,0,70,4,5,9,5,1,0,0,0,s5_02474.csv.png,s5_02474.csv
0,0,0,1,1,13,2,0,1,3,4,6,5,3,3,0,2,0,s5_02475.csv.png,s5_02475.csv
1,1,1,1,0,6,0,2,12,61,2,10,1,5,6,1,0,1,s5_02476.csv.png,s5_02476.csv
0,1,1,2,0,11,0,1,3,108,2,5,0,5,0,0,2,2,s5_02477.csv.png,s5_02477.csv
1,0,1,0,0,12,0,1,11,24,4,6,6,5,3,1,2,2,s5_02478.csv.png,s5_02478.csv
0,0,0,0,1,12,3,4,14,44,0,8,1,3,5,1,0,0,s5_02479.csv.png,s5_02479.csv
1,0,1,0,1,10,1,6,14,18,4,6,5,4,6,0,2,0,s5_02480.csv.png,s5_02480.csv
0,1,0,2,1,10,1,4,12,109,1,10,6,5,0,0,0,1,s5_02481.csv.png,s5_02481.csv
0,1,0,2,0,3,3,2,14,95,3,8,1,5,2,1,2,0,s5_02482.csv.png,s5_02482.csv
1,1,1,1,1,7,2,0,14,15,3,10,3,4,6,2,2,1,s5_02483.csv.png,s5_02483.csv
1,0,0,0,1,10,2,3,14,104,1,6,1,4,2,0,0,2,s5_02484.csv.png,s5_02484.csv
1,1,1,0,0,2,1,3,14,32,1,10,4,5,3,2,0,1,s5_02485.csv.png,s5_02485.csv
2,0,0,0,1,9,3,4,14,16,4,5,2,4,3,1,0,0,s5_02486.csv.png,s5_02486.csv
2,1,0,2,0,6,1,5,3,103,3,4,6,4,2,0,2,1,s5_02487.csv.png,s5_02487.csv
0,0,0,1,1,10,0,4,14,64,0,10,5,3,6,2,1,2,s5_02488.csv.png,s5_02488.csv
2,1,1,2,0,12,2,2,14,74,4,8,1,4,0,0,1,2,s5_02489.csv.png,s5_02489.csv
2,1,0,1,0,7,3,0,8,5,3,8,2,4,5,1,2,0,s5_02490.csv.png,s5_02490.csv
2,0,0,2,0,6,3,1,14,83,1,6,9,4,6,2,2,1,s5_02491.csv.png,s5_02491.csv
1,1,0,1,0,5,0,4,14,33,4,5,6,3,6,1,0,2,s5_02492.csv.png,s5_02492.csv
0,0,1,0,0,1,2,1,14,12,4,4,9,5,0,2,1,0,s5_02493.csv.png,s5_02493.csv
0,0,0,2,1,6,2,3,12,17,1,9,8,3,0,1,2,0,s5_02494.csv.png,s5_02494.csv
1,1,1,0,1,8,3,2,14,71,1,4,2,3,3,0,1,1,s5_02495.csv.png,s5_02495.csv
1,1,0,0,1,4,3,1,0,54,1,4,9,4,2,2,0,0,s5_02496.csv.png,s5_02496.csv
0,1,1,2,0,10,0,4,14,14,4,6,9,3,1,0,2,1,s5_02497.csv.png,s5_02497.csv
0,0,0,2,1,1,0,2,0,74,3,6,7,4,6,1,2,2,s5_02498.csv.png,s5_02498.csv
1,0,1,0,1,2,2,6,14,34,1,8,4,4,3,0,2,1,s5_02499.csv.png,s5_02499.csv
2,1,0,2,0,8,2,5,11,77,1,7,5,5,2,2,2,2,s5_02500.csv.png,s5_02500.csv
2,1,1,0,0,12,1,5,2,76,1,6,7,3,6,1,2,1,s5_02501.csv.png,s5_02501.csv
0,0,1,0,1,12,1,2,6,84,2,6,3,3,3,0,1,0,s5_02502.csv.png,s5_02502.csv
0,0,0,2,0,13,3,1,14,102,4,4,3,4,3,0,1,0,s5_02503.csv.png,s5_02503.csv
2,0,1,0,0,12,2,6,14,6,1,10,7,4,2,0,2,0,s5_02504.csv.png,s5_02504.csv
1,1,1,0,0,3,1,6,14,92,0,10,3,4,6,0,0,0,s5_02505.csv.png,s5_02505.csv
1,1,0,0,1,7,3,1,1,80,0,5,5,5,5,1,1,2,s5_02506.csv.png,s5_02506.csv
1,1,0,1,1,8,0,0,14,75,0,8,0,4,4,2,0,0,s5_02507.csv.png,s5_02507.csv
2,0,1,0,0,1,0,0,6,19,2,10,9,5,3,0,2,0,s5_02508.csv.png,s5_02508.csv
0,1,1,2,0,5,0,3,14,9,3,4,4,5,1,2,1,2,s5_02509.csv.png,s5_02509.csv
0,0,0,2,1,10,1,3,12,48,2,7,5,4,5,2,1,0,s5_02510.csv.png,s5_02510.csv
0,0,1,1,1,3,2,3,14,88,2,4,1,3,1,2,2,2,s5_02511.csv.png,s5_02511.csv
2,1,1,0,1,7,0,2,14,10,0,6,3,4,3,1,2,2,s5_02512.csv.png,s5_02512.csv
2,0,1,2,0,10,0,5,14,92,2,10,6,3,3,0,0,1,s5_02513.csv.png,s5_02513.csv
2,0,0,0,1,7,2,5,14,95,2,6,8,4,4,1,0,1,s5_02514.csv.png,s5_02514.csv
2,1,1,0,0,12,0,1,2,74,0,8,0,3,2,1,0,1,s5_02515.csv.png,s5_02515.csv
2,0,0,0,1,7,1,2,9,18,4,7,1,4,6,0,1,2,s5_02516.csv.png,s5_02516.csv
2,0,0,1,0,8,3,0,14,57,3,10,6,5,4,0,2,2,s5_02517.csv.png,s5_02517.csv
1,0,1,0,1,8,0,4,14,83,3,4,6,4,6,2,0,2,s5_02518.csv.png,s5_02518.csv
2,0,1,1,1,11,2,2,11,103,1,6,0,5,3,0,1,1,s5_02519.csv.png,s5_02519.csv
2,1,0,2,0,4,2,0,3,42,2,5,4,4,3,2,1,0,s5_02520.csv.png,s5_02520.csv
2,0,1,0,1,5,3,2,6,97,0,10,7,3,1,2,2,0,s5_02521.csv.png,s5_02521.csv
0,1,1,2,0,9,2,1,3,35,1,6,3,3,0,0,0,1,s5_02522.csv.png,s5_02522.csv
2,0,1,2,0,6,0,5,14,65,3,5,1,5,4,1,2,2,s5_02523.csv.png,s5_02523.csv
2,0,0,0,1,11,2,1,8,23,3,5,0,3,6,0,0,0,s5_02524.csv.png,s5_02524.csv
2,1,0,0,1,8,2,3,14,60,1,10,7,5,6,1,2,0,s5_02525.csv.png,s5_02525.csv
2,1,0,0,0,0,0,4,5,105,0,10,9,3,3,1,0,0,s5_02526.csv.png,s5_02526.csv
0,0,1,1,1,6,3,4,7,98,0,9,9,4,6,2,1,0,s5_02527.csv.png,s5_02527.csv
1,1,1,0,0,9,3,4,13,69,3,6,8,5,3,1,2,1,s5_02528.csv.png,s5_02528.csv
1,0,0,2,0,11,2,5,14,87,1,8,5,4,5,0,0,0,s5_02529.csv.png,s5_02529.csv
2,0,1,2,1,2,2,2,14,67,3,10,9,5,0,0,2,2,s5_02530.csv.png,s5_02530.csv
2,0,0,0,1,10,1,3,2,48,3,6,7,5,1,1,1,2,s5_02531.csv.png,s5_02531.csv
2,1,1,2,0,4,2,1,8,90,4,4,4,5,2,2,2,1,s5_02532.csv.png,s5_02532.csv
1,1,0,1,1,11,2,5,13,35,2,7,1,4,3,0,2,0,s5_02533.csv.png,s5_02533.csv
0,1,1,1,1,6,3,2,14,12,2,7,2,3,4,0,1,0,s5_02534.csv.png,s5_02534.csv
2,0,0,2,0,8,3,2,14,55,4,6,0,4,0,0,0,0,s5_02535.csv.png,s5_02535.csv
2,1,1,2,0,11,1,1,9,86,0,9,9,5,4,0,1,2,s5_02536.csv.png,s5_02536.csv
0,1,1,1,1,6,0,3,14,36,2,6,5,3,6,1,0,0,s5_02537.csv.png,s5_02537.csv
1,1,0,0,0,6,2,6,14,12,0,9,1,4,5,2,2,0,s5_02538.csv.png,s5_02538.csv
1,0,1,1,0,6,1,6,14,71,1,4,6,3,4,0,1,0,s5_02539.csv.png,s5_02539.csv
2,1,1,1,1,10,1,2,14,90,1,5,0,3,6,0,2,1,s5_02540.csv.png,s5_02540.csv
2,1,1,1,0,1,1,5,2,58,4,10,3,4,5,1,0,0,s5_02541.csv.png,s5_02541.csv
0,0,1,2,1,3,0,5,4,51,2,6,7,3,2,0,2,2,s5_02542.csv.png,s5_02542.csv
0,0,1,2,1,6,0,5,14,16,1,8,5,4,6,1,2,2,s5_02543.csv.png,s5_02543.csv
1,0,0,2,1,1,1,2,14,54,0,8,3,3,3,1,1,1,s5_02544.csv.png,s5_02544.csv
0,0,0,2,0,8,3,1,5,42,1,8,3,4,6,1,0,2,s5_02545.csv.png,s5_02545.csv
2,1,0,0,1,0,3,1,14,66,0,7,4,5,4,2,2,1,s5_02546.csv.png,s5_02546.csv
0,1,0,0,1,10,3,6,9,5,2,8,3,5,4,1,2,1,s5_02547.csv.png,s5_02547.csv
1,1,0,2,1,2,3,3,7,89,2,4,1,5,3,0,0,0,s5_02548.csv.png,s5_02548.csv
0,1,0,2,0,6,3,5,14,23,3,6,8,4,0,0,1,0,s5_02549.csv.png,s5_02549.csv
1,0,1,1,0,7,0,5,14,14,4,8,7,4,5,1,2,2,s5_02550.csv.png,s5_02550.csv
2,0,0,0,1,0,0,3,0,63,2,7,2,3,6,1,0,0,s5_02551.csv.png,s5_02551.csv
1,0,0,1,0,10,2,3,14,24,1,5,1,5,3,0,2,1,s5_02552.csv.png,s5_02552.csv
0,1,1,1,1,10,2,3,14,89,3,10,4,3,2,0,0,1,s5_02553.csv.png,s5_02553.csv
0,0,1,2,0,10,0,6,12,46,4,9,7,4,0,0,1,2,s5_02554.csv.png,s5_02554.csv
2,0,0,0,1,10,2,2,0,35,0,8,2,3,0,2,1,2,s5_02555.csv.png,s5_02555.csv
2,1,0,1,1,12,1,1,14,7,4,9,3,5,0,2,2,1,s5_02556.csv.png,s5_02556.csv
1,0,1,2,0,6,0,4,14,87,1,7,0,5,0,0,1,1,s5_02557.csv.png,s5_02557.csv
0,1,1,1,0,12,0,0,14,72,2,4,0,3,3,2,2,0,s5_02558.csv.png,s5_02558.csv
0,1,1,2,0,9,2,4,7,97,0,8,5,5,4,1,1,1,s5_02559.csv.png,s5_02559.csv
1,1,1,2,1,10,2,0,0,3,1,9,4,3,2,0,1,2,s5_02560.csv.png,s5_02560.csv
2,0,0,2,1,11,3,2,8,97,0,7,1,4,1,0,0,1,s5_02561.csv.png,s5_02561.csv
0,0,0,0,1,11,0,1,2,86,3,8,6,5,6,0,1,2,s5_02562.csv.png,s5_02562.csv
1,0,1,0,0,11,3,6,14,96,4,10,0,3,4,0,2,1,s5_02563.csv.png,s5_02563.csv
0,0,0,2,1,4,0,4,14,74,2,7,9,4,3,2,2,1,s5_02564.csv.png,s5_02564.csv
2,1,1,2,0,9,2,0,14,65,4,6,7,3,3,0,0,0,s5_02565.csv.png,s5_02565.csv
0,1,0,2,0,2,3,1,12,67,4,10,0,4,6,0,1,2,s5_02566.csv.png,s5_02566.csv
2,0,0,0,0,13,3,3,1,23,4,10,8,5,1,2,0,0,s5_02567.csv.png,s5_02567.csv
1,0,1,0,0,2,1,2,5,3,3,8,4,5,5,0,1,0,s5_02568.csv.png,s5_02568.csv
0,1,1,2,1,8,2,6,8,108,3,8,3,4,2,2,2,0,s5_02569.csv.png,s5_02569.csv
0,0,1,1,1,2,3,2,4,71,0,6,5,4,6,1,1,0,s5_02570.csv.png,s5_02570.csv
1,0,1,0,1,12,1,6,14,10,4,9,5,5,4,1,2,0,s5_02571.csv.png,s5_02571.csv
0,0,1,0,1,7,0,4,10,71,0,4,7,4,6,1,2,2,s5_02572.csv.png,s5_02572.csv
1,1,1,1,1,11,0,6,7,46,4,6,8,5,2,0,0,0,s5_02573.csv.png,s5_02573.csv
2,0,1,0,0,13,1,3,4,29,3,6,5,5,1,1,2,1,s5_02574.csv.png,s5_02574.csv
1,0,1,0,1,6,2,6,2,74,3,5,0,5,3,2,1,0,s5_02575.csv.png,s5_02575.csv
2,1,0,1,0,10,0,1,11,54,1,6,6,5,0,2,1,0,s5_02576.csv.png,s5_02576.csv
0,1,1,1,0,12,0,1,4,86,0,5,4,3,5,2,1,0,s5_02577.csv.png,s5_02577.csv
2,0,1,0,1,5,0,3,14,64,0,9,0,5,6,1,2,2,s5_02578.csv.png,s5_02578.csv
1,0,1,1,0,10,3,1,10,75,1,10,5,4,5,0,0,0,s5_02579.csv.png,s5_02579.csv
0,1,1,1,1,3,1,6,14,71,3,4,5,3,4,2,0,2,s5_02580.csv.png,s5_02580.csv
0,0,1,2,1,2,0,2,13,70,3,9,3,3,2,2,2,2,s5_02581.csv.png,s5_02581.csv
1,0,0,2,1,3,3,4,14,107,2,5,9,4,5,0,0,1,s5_02582.csv.png,s5_02582.csv
2,1,0,1,0,2,1,2,2,61,2,9,2,4,5,1,2,2,s5_02583.csv.png,s5_02583.csv
0,0,0,2,1,2,1,5,10,78,4,4,2,4,3,1,1,1,s5_02584.csv.png,s5_02584.csv
0,1,1,2,1,3,1,0,11,62,3,8,1,3,5,0,2,0,s5_02585.csv.png,s5_02585.csv
1,1,1,2,0,11,1,4,5,18,4,9,1,4,3,0,0,1,s5_02586.csv.png,s5_02586.csv
2,0,0,0,0,10,0,6,1,65,3,5,6,5,3,1,0,1,s5_02587.csv.png,s5_02587.csv
0,1,1,2,0,6,1,1,10,43,1,10,6,3,3,0,2,0,s5_02588.csv.png,s5_02588.csv
0,1,1,1,1,13,2,4,14,28,0,8,0,4,6,0,1,1,s5_02589.csv.png,s5_02589.csv
2,1,0,0,0,9,1,3,14,46,3,5,9,5,3,0,0,1,s5_02590.csv.png,s5_02590.csv
1,0,0,1,0,3,3,0,14,89,4,4,0,5,4,0,0,2,s5_02591.csv.png,s5_02591.csv
1,0,1,1,1,7,2,4,3,12,2,6,6,4,6,1,2,2,s5_02592.csv.png,s5_02592.csv
2,0,0,1,0,13,2,3,14,68,0,10,7,4,3,1,1,0,s5_02593.csv.png,s5_02593.csv
2,0,1,2,1,12,3,2,14,14,1,4,0,3,1,2,2,0,s5_02594.csv.png,s5_02594.csv
2,1,1,0,1,2,0,4,14,41,2,4,0,3,5,1,1,1,s5_02595.csv.png,s5_02595.csv
2,1,1,0,0,2,3,5,3,55,0,6,4,5,4,1,2,1,s5_02596.csv.png,s5_02596.csv
2,1,1,1,1,2,3,6,5,15,3,4,8,5,1,2,2,2,s5_02597.csv.png,s5_02597.csv
1,0,0,1,0,1,3,2,14,78,0,9,2,5,3,0,2,0,s5_02598.csv.png,s5_02598.csv
0,1,1,1,0,10,0,5,10,62,0,7,5,3,2,0,2,1,s5_02599.csv.png,s5_02599.csv
2,0,0,0,1,10,3,6,14,76,0,9,3,3,2,0,0,2,s5_02600.csv.png,s5_02600.csv
1,1,1,0,0,12,2,0,14,61,4,6,3,3,6,2,1,0,s5_02601.csv.png,s5_02601.csv
1,0,0,1,1,6,3,4,7,100,1,4,0,5,4,1,0,2,s5_02602.csv.png,s5_02602.csv
0,0,1,0,0,3,0,2,14,82,1,8,3,5,0,2,0,0,s5_02603.csv.png,s5_02603.csv
0,1,0,1,0,8,0,0,2,59,4,4,7,3,5,1,1,1,s5_02604.csv.png,s5_02604.csv
0,1,1,2,0,11,2,0,14,46,3,10,2,5,5,0,0,0,s5_02605.csv.png,s5_02605.csv
2,0,0,2,0,8,3,3,14,102,4,6,6,3,2,2,0,0,s5_02606.csv.png,s5_02606.csv
1,0,0,0,1,12,1,3,3,51,4,10,9,5,4,0,1,0,s5_02607.csv.png,s5_02607.csv
2,1,0,2,1,13,2,5,2,65,2,9,1,4,1,2,0,2,s5_02608.csv.png,s5_02608.csv
0,1,0,0,0,10,3,0,14,45,2,4,2,4,6,0,1,0,s5_02609.csv.png,s5_02609.csv
1,0,0,2,1,12,3,6,7,51,0,5,2,5,2,1,1,1,s5_02610.csv.png,s5_02610.csv
2,0,0,1,1,6,2,3,14,57,4,9,2,5,3,1,2,0,s5_02611.csv.png,s5_02611.csv
1,1,0,1,1,10,0,6,0,84,2,10,2,4,2,2,1,2,s5_02612.csv.png,s5_02612.csv
1,0,0,0,0,2,2,4,14,97,2,0,8,8,4,2,0,1,s6_00000.csv.png,s6_00000.csv
0,1,0,1,1,12,3,2,11,101,4,0,2,8,0,0,2,1,s6_00005.csv.png,s6_00005.csv
1,0,1,1,0,6,3,4,14,37,4,2,3,11,2,0,1,0,s6_00017.csv.png,s6_00017.csv
1,0,0,1,1,13,2,6,7,90,2,1,7,8,4,0,0,0,s6_00018.csv.png,s6_00018.csv
1,0,0,1,1,3,1,6,13,37,0,1,0,11,4,2,2,2,s6_00025.csv.png,s6_00025.csv
0,0,1,2,1,3,0,4,14,33,4,1,3,2,3,0,2,0,s6_00028.csv.png,s6_00028.csv
1,1,1,2,1,0,0,2,8,42,3,1,5,11,4,1,0,1,s6_00036.csv.png,s6_00036.csv
1,0,0,0,0,8,3,1,14,17,1,3,8,11,6,1,2,1,s6_00039.csv.png,s6_00039.csv
1,1,1,2,1,4,3,1,11,53,1,3,6,8,6,0,1,1,s6_00045.csv.png,s6_00045.csv
2,1,1,0,0,0,3,1,14,20,1,2,7,11,0,0,2,2,s6_00055.csv.png,s6_00055.csv
2,0,1,1,1,9,0,2,12,8,3,3,5,8,3,1,1,2,s6_00061.csv.png,s6_00061.csv
0,1,1,2,1,1,2,0,14,42,2,2,8,11,2,0,1,2,s6_00062.csv.png,s6_00062.csv
0,1,1,2,0,13,3,5,6,9,0,2,1,11,1,0,0,2,s6_00072.csv.png,s6_00072.csv
1,0,0,1,0,2,0,1,11,104,2,1,6,11,3,2,0,2,s6_00077.csv.png,s6_00077.csv
2,1,1,1,0,7,3,2,14,12,0,1,8,1,3,0,1,1,s6_00085.csv.png,s6_00085.csv
1,0,1,1,1,1,2,4,8,73,4,1,7,11,4,0,1,2,s6_00105.csv.png,s6_00105.csv
0,0,1,0,1,6,1,2,14,18,0,0,6,11,0,1,0,1,s6_00112.csv.png,s6_00112.csv
0,1,0,0,1,10,0,0,14,28,4,3,9,8,2,1,0,1,s6_00113.csv.png,s6_00113.csv
2,1,1,1,0,0,2,4,8,3,4,0,3,8,0,0,2,2,s6_00128.csv.png,s6_00128.csv
1,1,1,1,0,0,0,1,14,16,3,1,9,11,6,0,1,2,s6_00138.csv.png,s6_00138.csv
1,0,0,2,0,4,0,0,7,67,4,0,7,0,2,2,2,0,s6_00140.csv.png,s6_00140.csv
0,1,0,1,0,12,1,5,14,28,1,1,3,3,5,1,1,1,s6_00143.csv.png,s6_00143.csv
0,0,1,2,0,1,3,2,4,44,4,2,5,0,3,0,1,2,s6_00157.csv.png,s6_00157.csv
0,1,0,0,0,7,3,4,14,20,0,1,5,3,6,2,2,2,s6_00159.csv.png,s6_00159.csv
2,0,0,0,0,9,2,5,14,59,0,2,5,11,6,0,0,2,s6_00163.csv.png,s6_00163.csv
1,1,0,0,0,11,3,5,14,98,2,0,3,11,4,0,0,0,s6_00168.csv.png,s6_00168.csv
0,0,1,0,1,8,3,5,9,65,4,1,7,11,0,1,0,2,s6_00175.csv.png,s6_00175.csv
0,0,1,0,0,4,3,6,14,42,0,1,7,11,5,0,1,0,s6_00180.csv.png,s6_00180.csv
2,1,1,2,0,9,0,4,11,79,4,3,0,11,1,0,0,0,s6_00181.csv.png,s6_00181.csv
1,1,0,2,0,10,0,5,8,92,2,2,4,1,2,2,1,1,s6_00186.csv.png,s6_00186.csv
2,0,0,2,0,1,1,6,14,47,4,1,1,10,1,2,1,0,s6_00194.csv.png,s6_00194.csv
